"medidor[-posRuido]"
"415",7.71
"416",7.7
"417",7.68
"418",7.67
"419",7.66
"420",7.65
"421",7.64
"422",7.63
"423",7.62
"424",7.6
"425",7.59
"426",7.57
"427",7.56
"428",7.55
"429",7.53
"430",7.52
"431",7.5
"432",7.49
"433",7.47
"434",7.46
"435",7.45
"436",7.43
"437",7.43
"438",7.41
"439",7.4
"440",7.39
"441",7.37
"442",7.36
"443",7.35
"444",7.33
"445",7.32
"446",7.31
"447",7.31
"448",7.34
"449",7.36
"450",7.35
"451",7.34
"452",7.33
"453",7.33
"454",7.32
"455",7.31
"456",7.3
"457",7.29
"458",7.28
"459",7.28
"460",7.27
"461",7.37
"462",7.38
"463",7.37
"464",7.36
"465",7.36
"466",7.34
"467",7.34
"468",7.34
"469",7.34
"470",7.34
"471",7.33
"472",7.32
"473",7.34
"474",7.36
"475",7.37
"476",7.37
"477",7.37
"478",7.37
"479",7.36
"480",7.36
"481",7.35
"482",7.35
"483",7.34
"484",7.33
"485",7.33
"486",7.32
"487",7.31
"488",7.3
"489",7.29
"490",7.28
"491",7.27
"492",7.27
"493",7.31
"494",7.32
"495",7.31
"496",7.3
"497",7.29
"498",7.26
"499",7.28
"500",7.31
"501",7.3
"502",7.29
"503",7.27
"504",7.25
"505",7.24
"506",7.23
"507",7.22
"508",7.2
"509",7.19
"510",7.18
"511",7.17
"512",7.16
"513",7.15
"514",7.13
"515",7.11
"516",7.1
"517",7.08
"518",7.07
"519",7.05
"520",7.04
"521",7.03
"522",7.01
"523",6.99
"524",6.97
"525",6.95
"526",6.93
"527",6.91
"528",6.89
"529",6.87
"530",6.84
"531",6.82
"532",6.79
"533",6.76
"534",6.73
"535",6.69
"536",6.66
"537",6.62
"538",6.57
"539",6.52
"540",6.48
"541",6.44
"542",6.43
"543",6.47
"544",6.45
"545",6.42
"546",6.52
"547",6.83
"548",6.83
"549",6.87
"550",6.93
"551",6.91
"552",6.89
"553",6.88
"554",6.85
"555",6.86
"556",6.85
"557",6.86
"558",6.91
"559",6.91
"560",6.92
"561",6.92
"562",6.92
"563",6.91
"564",6.92
"565",6.97
"566",7.09
"567",7.08
"568",7.07
"569",7.08
"570",7.1
"571",7.12
"572",7.16
"573",7.29
"574",7.39
"575",7.38
"576",7.36
"577",7.34
"578",7.35
"579",7.45
"580",7.47
"581",7.48
"582",7.53
"583",7.58
"584",7.6
"585",7.59
"586",7.63
"587",7.67
"588",7.65
"589",7.67
"590",7.71
"591",7.72
"592",7.77
"593",7.82
"594",7.79
"595",7.78
"596",7.89
"597",7.96
"598",7.99
"599",8.02
"600",8.03
"601",8.09
"602",8.08
"603",8.06
"604",8.05
"605",8.03
"606",8.06
"607",8.08
"608",8.07
"609",8.04
"610",8.03
"611",8.02
"612",8.01
"613",7.99
"614",7.98
"615",7.97
"616",7.95
"617",7.92
"618",7.9
"619",7.89
"620",7.87
"621",7.86
"622",7.87
"623",7.94
"624",7.93
"625",7.91
"626",7.9
"627",7.91
"628",7.9
"629",7.89
"630",7.88
"631",7.88
"632",7.88
"633",7.87
"634",7.87
"635",7.87
"636",7.86
"637",7.86
"638",7.85
"639",7.84
"640",7.85
"641",7.84
"642",7.84
"643",7.85
"644",7.84
"645",7.83
"646",7.87
"647",7.91
"648",7.92
"649",7.97
"650",8.01
"651",8.06
"652",8.09
"653",8.11
"654",8.15
"655",8.16
"656",8.19
"657",8.18
"658",8.18
"659",8.17
"660",8.17
"661",8.24
"662",8.32
"663",8.31
"664",8.31
"665",8.3
"666",8.29
"667",8.27
"668",8.26
"669",8.26
"670",8.25
"671",8.23
"672",8.21
"673",8.19
"674",8.19
"675",8.21
"676",8.18
"677",8.16
"678",8.17
"679",8.18
"680",8.16
"681",8.17
"682",8.14
"683",8.12
"684",8.1
"685",8.09
"686",8.08
"687",8.06
"688",8.03
"689",8.02
"690",7.99
"691",7.99
"692",8.02
"693",8
"694",7.98
"695",7.97
"696",8.06
"697",8.07
"698",8.05
"699",8.03
"700",8.01
"701",8.01
"702",8
"703",7.98
"704",7.97
"705",7.95
"706",NA
"707",7.94
"708",7.92
"709",7.9
"710",7.88
"711",7.87
"712",7.91
"713",7.91
"714",7.9
"715",7.88
"716",7.86
"717",7.85
"718",7.83
"719",7.81
"720",7.78
"721",7.77
"722",7.75
"723",7.73
"724",7.72
"725",NA
"726",7.69
"727",7.72
"728",7.92
"729",7.93
"730",7.91
"731",7.89
"732",7.88
"733",NA
"734",NA
"735",7.84
"736",7.82
"737",7.81
"738",7.79
"739",NA
"740",NA
"741",7.73
"742",7.71
"743",7.7
"744",7.68
"745",7.67
"746",7.66
"747",7.66
"748",7.64
"749",7.62
"750",7.66
"751",7.82
"752",7.82
"753",7.82
"754",7.82
"755",7.81
"756",7.79
"757",7.78
"758",7.76
"759",7.74
"760",7.74
"761",7.73
"762",7.71
"763",7.69
"764",7.68
"765",7.67
"766",7.69
"767",7.68
"768",7.67
"769",7.66
"770",7.64
"771",7.64
"772",7.63
"773",7.63
"774",7.63
"775",7.65
"776",7.64
"777",7.63
"778",7.62
"779",7.61
"780",7.6
"781",7.59
"782",7.58
"783",7.57
"784",7.56
"785",7.55
"786",7.56
"787",7.55
"788",7.54
"789",7.54
"790",7.53
"791",7.52
"792",7.51
"793",7.5
"794",7.5
"795",7.49
"796",7.47
"797",7.47
"798",7.46
"799",7.45
"800",7.44
"801",7.43
"802",7.43
"803",7.42
"804",7.42
"805",7.42
"806",7.41
"807",7.4
"808",7.4
"809",7.39
"810",7.39
"811",7.38
"812",7.37
"813",7.36
"814",7.35
"815",7.34
"816",7.33
"817",7.32
"818",7.32
"819",7.31
"820",7.31
"821",7.3
"822",7.29
"823",7.31
"824",7.31
"825",7.3
"826",7.31
"827",7.31
"828",7.31
"829",7.33
"830",7.32
"831",7.32
"832",7.31
"833",7.31
"834",7.3
"835",7.3
"836",7.29
"837",7.28
"838",7.28
"839",7.26
"840",7.26
"841",7.25
"842",7.25
"843",7.24
"844",7.24
"845",7.23
"846",7.22
"847",7.22
"848",7.27
"849",7.28
"850",7.28
"851",7.28
"852",7.27
"853",7.26
"854",7.25
"855",7.24
"856",7.23
"857",7.22
"858",7.24
"859",7.3
"860",7.3
"861",NA
"862",NA
"863",7.27
"864",7.27
"865",7.25
"866",7.24
"867",7.24
"868",7.24
"869",NA
"870",7.23
"871",7.21
"872",7.21
"873",7.19
"874",7.18
"875",7.17
"876",7.16
"877",7.16
"878",7.15
"879",7.14
"880",7.14
"881",7.25
"882",7.24
"883",7.23
"884",7.22
"885",7.2
"886",7.18
"887",7.17
"888",7.21
"889",7.25
"890",7.3
"891",7.41
"892",7.43
"893",7.48
"894",7.48
"895",7.46
"896",7.44
"897",7.42
"898",7.4
"899",7.37
"900",7.37
"901",7.36
"902",7.35
"903",NA
"904",NA
"905",NA
"906",NA
"907",NA
"908",NA
"909",NA
"910",NA
"911",NA
"912",NA
"913",NA
"914",NA
"915",NA
"916",NA
"917",NA
"918",NA
"919",NA
"920",7.53
"921",7.61
"922",7.65
"923",7.64
"924",7.62
"925",7.6
"926",7.61
"927",7.63
"928",7.68
"929",7.68
"930",7.67
"931",7.71
"932",7.75
"933",7.82
"934",7.92
"935",7.93
"936",7.94
"937",7.92
"938",7.91
"939",7.93
"940",7.92
"941",7.92
"942",7.91
"943",7.92
"944",7.94
"945",8.08
"946",8.23
"947",8.24
"948",8.25
"949",8.22
"950",8.21
"951",8.2
"952",8.17
"953",8.14
"954",8.12
"955",8.1
"956",8.09
"957",8.07
"958",8.06
"959",8.04
"960",8.02
"961",8
"962",7.98
"963",7.95
"964",7.93
"965",7.9
"966",7.88
"967",7.86
"968",7.86
"969",7.9
"970",7.94
"971",7.9
"972",7.91
"973",7.9
"974",7.91
"975",7.99
"976",7.97
"977",7.94
"978",7.92
"979",7.89
"980",7.87
"981",7.85
"982",7.84
"983",7.84
"984",7.87
"985",7.93
"986",7.98
"987",8.02
"988",8.04
"989",8.05
"990",8.05
"991",8.04
"992",8.03
"993",8.06
"994",8.15
"995",8.16
"996",8.14
"997",8.13
"998",8.14
"999",8.15
"1000",8.13
"1001",8.14
"1002",8.18
"1003",8.16
"1004",8.18
"1005",8.23
"1006",8.24
"1007",8.22
"1008",8.21
"1009",8.2
"1010",8.22
"1011",8.21
"1012",8.23
"1013",8.25
"1014",8.24
"1015",8.23
"1016",8.25
"1017",8.29
"1018",8.31
"1019",8.32
"1020",8.32
"1021",8.39
"1022",8.41
"1023",8.42
"1024",8.41
"1025",8.4
"1026",8.41
"1027",8.39
"1028",8.41
"1029",8.42
"1030",8.42
"1031",8.4
"1032",8.39
"1033",8.39
"1034",8.4
"1035",8.38
"1036",8.38
"1037",8.36
"1038",8.34
"1039",8.33
"1040",8.33
"1041",8.37
"1042",8.38
"1043",8.39
"1044",8.52
"1045",8.63
"1046",8.62
"1047",8.61
"1048",8.59
"1049",8.57
"1050",8.56
"1051",8.55
"1052",8.54
"1053",8.52
"1054",8.5
"1055",8.49
"1056",8.47
"1057",8.47
"1058",8.46
"1059",8.44
"1060",8.42
"1061",8.4
"1062",8.4
"1063",8.43
"1064",8.4
"1065",8.38
"1066",8.35
"1067",8.33
"1068",8.31
"1069",8.29
"1070",8.28
"1071",8.27
"1072",8.26
"1073",8.24
"1074",8.31
"1075",8.28
"1076",8.28
"1077",8.26
"1078",8.24
"1079",8.24
"1080",8.26
"1081",8.32
"1082",8.35
"1083",8.37
"1084",8.36
"1085",8.36
"1086",8.35
"1087",8.34
"1088",8.32
"1089",8.31
"1090",8.29
"1091",8.27
"1092",8.26
"1093",8.25
"1094",8.24
"1095",8.23
"1096",8.21
"1097",8.19
"1098",8.17
"1099",8.16
"1100",8.14
"1101",8.12
"1102",8.11
"1103",8.09
"1104",8.08
"1105",8.06
"1106",8.04
"1107",8.03
"1108",8.01
"1109",8
"1110",7.98
"1111",7.97
"1112",7.96
"1113",7.95
"1114",7.94
"1115",7.92
"1116",7.91
"1117",7.9
"1118",7.89
"1119",7.88
"1120",7.88
"1121",7.91
"1122",7.9
"1123",7.9
"1124",7.88
"1125",7.87
"1126",7.85
"1127",7.83
"1128",7.82
"1129",7.82
"1130",7.8
"1131",7.78
"1132",7.77
"1133",7.75
"1134",7.74
"1135",7.72
"1136",7.71
"1137",7.69
"1138",7.68
"1139",7.67
"1140",7.66
"1141",7.65
"1142",7.64
"1143",7.63
"1144",7.62
"1145",7.6
"1146",7.58
"1147",7.57
"1148",7.55
"1149",7.54
"1150",7.53
"1151",7.52
"1152",7.51
"1153",7.5
"1154",7.49
"1155",7.52
"1156",7.58
"1157",7.56
"1158",7.55
"1159",7.54
"1160",7.53
"1161",7.51
"1162",7.5
"1163",7.49
"1164",7.49
"1165",7.49
"1166",7.47
"1167",7.47
"1168",7.53
"1169",7.73
"1170",7.74
"1171",7.74
"1172",7.72
"1173",7.7
"1174",7.69
"1175",7.68
"1176",7.66
"1177",7.65
"1178",7.64
"1179",7.63
"1180",7.62
"1181",7.61
"1182",7.61
"1183",7.61
"1184",7.61
"1185",7.59
"1186",7.58
"1187",7.57
"1188",7.56
"1189",7.55
"1190",7.54
"1191",7.53
"1192",7.52
"1193",7.56
"1194",7.67
"1195",7.67
"1196",7.65
"1197",7.64
"1198",7.63
"1199",7.62
"1200",7.6
"1201",7.59
"1202",7.58
"1203",7.57
"1204",7.55
"1205",7.54
"1206",7.52
"1207",7.51
"1208",7.49
"1209",7.48
"1210",7.47
"1211",7.46
"1212",7.45
"1213",7.44
"1214",7.43
"1215",7.42
"1216",7.4
"1217",7.39
"1218",7.37
"1219",7.35
"1220",7.34
"1221",7.32
"1222",7.32
"1223",7.35
"1224",7.35
"1225",7.33
"1226",7.31
"1227",7.3
"1228",7.29
"1229",7.27
"1230",7.26
"1231",7.24
"1232",7.22
"1233",7.21
"1234",7.19
"1235",7.18
"1236",7.16
"1237",7.16
"1238",7.15
"1239",7.17
"1240",7.2
"1241",7.29
"1242",7.36
"1243",7.32
"1244",7.3
"1245",7.28
"1246",7.26
"1247",7.25
"1248",7.23
"1249",7.22
"1250",7.2
"1251",7.18
"1252",7.16
"1253",7.14
"1254",7.13
"1255",7.11
"1256",7.12
"1257",7.14
"1258",7.14
"1259",7.17
"1260",7.16
"1261",7.22
"1262",7.41
"1263",7.38
"1264",7.35
"1265",7.32
"1266",7.29
"1267",7.27
"1268",7.25
"1269",7.23
"1270",7.21
"1271",7.19
"1272",7.17
"1273",7.15
"1274",7.14
"1275",7.12
"1276",7.1
"1277",7.08
"1278",7.06
"1279",7.04
"1280",7.02
"1281",7.01
"1282",6.99
"1283",6.97
"1284",6.94
"1285",6.92
"1286",6.89
"1287",6.86
"1288",6.83
"1289",6.8
"1290",6.77
"1291",6.71
"1292",6.66
"1293",6.72
"1294",6.96
"1295",7
"1296",7.06
"1297",7.07
"1298",7.06
"1299",7.06
"1300",7.05
"1301",7.04
"1302",7.07
"1303",7.05
"1304",7.04
"1305",7.07
"1306",7.06
"1307",7.07
"1308",7.08
"1309",7.05
"1310",7.06
"1311",7.12
"1312",7.13
"1313",7.07
"1314",7.03
"1315",7
"1316",6.95
"1317",6.91
"1318",6.88
"1319",6.85
"1320",6.81
"1321",6.77
"1322",6.74
"1323",6.79
"1324",6.81
"1325",6.82
"1326",6.84
"1327",7.01
"1328",6.99
"1329",6.96
"1330",6.99
"1331",7.05
"1332",7.07
"1333",7.08
"1334",7.04
"1335",7.04
"1336",7.04
"1337",7.02
"1338",7.01
"1339",7.03
"1340",7.03
"1341",7.02
"1342",7
"1343",6.98
"1344",6.95
"1345",6.94
"1346",6.95
"1347",7.02
"1348",7.03
"1349",7.03
"1350",7.11
"1351",7.26
"1352",7.34
"1353",7.36
"1354",7.39
"1355",7.39
"1356",7.41
"1357",7.43
"1358",7.46
"1359",7.47
"1360",7.43
"1361",7.4
"1362",7.37
"1363",7.34
"1364",7.34
"1365",7.36
"1366",7.36
"1367",7.37
"1368",7.4
"1369",7.39
"1370",7.38
"1371",7.38
"1372",7.4
"1373",7.39
"1374",7.37
"1375",7.36
"1376",7.36
"1377",7.37
"1378",7.41
"1379",7.4
"1380",7.39
"1381",7.38
"1382",7.37
"1383",7.36
"1384",7.35
"1385",7.35
"1386",7.47
"1387",7.55
"1388",7.57
"1389",7.6
"1390",7.62
"1391",7.61
"1392",7.59
"1393",7.58
"1394",7.56
"1395",7.56
"1396",7.55
"1397",7.55
"1398",7.54
"1399",7.53
"1400",7.52
"1401",7.54
"1402",7.55
"1403",7.6
"1404",7.63
"1405",7.62
"1406",7.62
"1407",7.67
"1408",7.7
"1409",7.7
"1410",7.74
"1411",7.77
"1412",7.78
"1413",7.79
"1414",7.8
"1415",7.81
"1416",7.81
"1417",7.81
"1418",7.83
"1419",7.84
"1420",7.83
"1421",7.83
"1422",7.82
"1423",7.82
"1424",7.82
"1425",7.82
"1426",7.88
"1427",7.89
"1428",7.88
"1429",7.88
"1430",7.88
"1431",7.91
"1432",8.05
"1433",8.06
"1434",8.07
"1435",8.07
"1436",8.07
"1437",8.06
"1438",8.05
"1439",8.05
"1440",8.04
"1441",8.03
"1442",8.03
"1443",8.02
"1444",8.02
"1445",8.01
"1446",8.01
"1447",8
"1448",7.99
"1449",7.99
"1450",7.98
"1451",7.97
"1452",7.96
"1453",7.95
"1454",7.95
"1455",7.94
"1456",7.93
"1457",7.92
"1458",7.91
"1459",7.9
"1460",7.89
"1461",7.88
"1462",7.87
"1463",7.86
"1464",7.84
"1465",7.83
"1466",7.82
"1467",7.82
"1468",7.82
"1469",7.81
"1470",7.8
"1471",7.78
"1472",7.77
"1473",7.76
"1474",7.75
"1475",7.74
"1476",7.72
"1477",7.71
"1478",7.71
"1479",7.69
"1480",7.69
"1481",7.68
"1482",7.67
"1483",7.66
"1484",7.65
"1485",7.63
"1486",7.62
"1487",7.6
"1488",7.59
"1489",7.58
"1490",7.57
"1491",7.56
"1492",7.55
"1493",7.53
"1494",7.52
"1495",7.51
"1496",7.51
"1497",7.5
"1498",7.49
"1499",7.47
"1500",7.46
"1501",7.45
"1502",7.44
"1503",7.44
"1504",7.44
"1505",7.43
"1506",7.42
"1507",7.41
"1508",7.4
"1509",7.39
"1510",7.39
"1511",7.37
"1512",7.36
"1513",7.35
"1514",7.34
"1515",7.33
"1516",7.32
"1517",7.33
"1518",7.39
"1519",7.4
"1520",7.39
"1521",7.37
"1522",7.36
"1523",7.34
"1524",7.33
"1525",7.32
"1526",7.31
"1527",7.3
"1528",7.29
"1529",7.28
"1530",7.27
"1531",7.27
"1532",7.27
"1533",7.27
"1534",7.26
"1535",7.26
"1536",7.25
"1537",7.24
"1538",7.24
"1539",7.24
"1540",7.23
"1541",7.22
"1542",7.22
"1543",7.21
"1544",7.2
"1545",7.19
"1546",7.19
"1547",7.18
"1548",7.17
"1549",7.17
"1550",7.16
"1551",7.15
"1552",7.15
"1553",7.14
"1554",7.13
"1555",7.12
"1556",7.11
"1557",7.1
"1558",7.1
"1559",7.09
"1560",7.09
"1561",7.08
"1562",7.08
"1563",7.07
"1564",7.06
"1565",7.05
"1566",7.11
"1567",7.11
"1568",7.1
"1569",7.08
"1570",7.08
"1571",7.1
"1572",7.15
"1573",7.14
"1574",7.13
"1575",7.12
"1576",7.11
"1577",7.11
"1578",7.1
"1579",7.11
"1580",7.2
"1581",7.2
"1582",7.19
"1583",7.18
"1584",7.17
"1585",7.17
"1586",7.16
"1587",7.16
"1588",7.14
"1589",7.14
"1590",7.13
"1591",7.11
"1592",7.1
"1593",7.09
"1594",7.07
"1595",7.07
"1596",7.09
"1597",7.07
"1598",7.06
"1599",7.04
"1600",7.03
"1601",7.18
"1602",7.2
"1603",7.19
"1604",7.18
"1605",7.16
"1606",7.15
"1607",7.14
"1608",7.13
"1609",7.11
"1610",7.09
"1611",7.08
"1612",7.06
"1613",7.05
"1614",7.04
"1615",7.02
"1616",7
"1617",6.99
"1618",6.97
"1619",6.95
"1620",6.94
"1621",6.93
"1622",6.91
"1623",6.89
"1624",6.87
"1625",6.85
"1626",6.89
"1627",7.02
"1628",7.1
"1629",7.11
"1630",7.11
"1631",7.1
"1632",7.08
"1633",7.07
"1634",7.04
"1635",7.03
"1636",7.02
"1637",7.01
"1638",6.99
"1639",6.99
"1640",6.98
"1641",6.97
"1642",6.95
"1643",6.94
"1644",6.93
"1645",6.93
"1646",6.97
"1647",6.95
"1648",6.93
"1649",6.91
"1650",6.89
"1651",6.87
"1652",6.85
"1653",6.9
"1654",7.06
"1655",7.14
"1656",7.2
"1657",7.25
"1658",7.31
"1659",7.32
"1660",7.34
"1661",7.37
"1662",7.43
"1663",7.43
"1664",7.6
"1665",7.68
"1666",7.71
"1667",7.69
"1668",7.68
"1669",7.65
"1670",7.63
"1671",7.63
"1672",7.66
"1673",7.73
"1674",7.89
"1675",8.06
"1676",8.07
"1677",8.11
"1678",8.12
"1679",8.1
"1680",8.1
"1681",8.11
"1682",8.12
"1683",8.13
"1684",8.14
"1685",8.21
"1686",8.21
"1687",8.2
"1688",8.19
"1689",8.18
"1690",8.16
"1691",8.15
"1692",8.16
"1693",8.45
"1694",8.54
"1695",8.57
"1696",8.57
"1697",8.57
"1698",8.57
"1699",NA
"1700",8.56
"1701",8.55
"1702",8.53
"1703",8.52
"1704",8.51
"1705",8.48
"1706",8.46
"1707",8.43
"1708",8.41
"1709",8.39
"1710",8.37
"1711",8.37
"1712",8.36
"1713",8.35
"1714",8.34
"1715",8.33
"1716",8.31
"1717",8.3
"1718",8.27
"1719",8.26
"1720",8.25
"1721",8.26
"1722",8.3
"1723",8.34
"1724",8.34
"1725",8.34
"1726",8.33
"1727",8.35
"1728",8.41
"1729",8.43
"1730",8.5
"1731",8.45
"1732",8.42
"1733",8.39
"1734",8.37
"1735",8.34
"1736",8.32
"1737",8.32
"1738",8.37
"1739",8.38
"1740",8.39
"1741",8.6
"1742",8.64
"1743",8.63
"1744",8.61
"1745",8.59
"1746",8.57
"1747",8.57
"1748",8.63
"1749",8.62
"1750",8.62
"1751",8.61
"1752",8.59
"1753",8.57
"1754",8.55
"1755",8.52
"1756",8.52
"1757",8.63
"1758",8.7
"1759",8.67
"1760",8.65
"1761",8.63
"1762",8.6
"1763",8.6
"1764",8.61
"1765",8.59
"1766",8.61
"1767",8.63
"1768",8.62
"1769",8.61
"1770",8.59
"1771",8.57
"1772",8.58
"1773",8.6
"1774",8.61
"1775",8.6
"1776",8.59
"1777",8.58
"1778",8.6
"1779",8.62
"1780",8.64
"1781",8.73
"1782",8.74
"1783",8.79
"1784",8.81
"1785",8.79
"1786",8.78
"1787",8.75
"1788",8.73
"1789",8.71
"1790",8.68
"1791",8.66
"1792",8.64
"1793",8.61
"1794",8.59
"1795",8.59
"1796",8.56
"1797",8.55
"1798",8.54
"1799",8.52
"1800",NA
"1801",NA
"1802",NA
"1803",NA
"1804",NA
"1805",NA
"1806",NA
"1807",NA
"1808",NA
"1809",NA
"1810",NA
"1811",NA
"1812",8.52
"1813",8.5
"1814",8.49
"1815",8.47
"1816",8.45
"1817",8.44
"1818",8.42
"1819",8.4
"1820",8.39
"1821",8.37
"1822",8.35
"1823",8.33
"1824",8.32
"1825",8.31
"1826",8.31
"1827",8.29
"1828",8.27
"1829",8.26
"1830",8.23
"1831",8.21
"1832",8.2
"1833",8.18
"1834",8.16
"1835",8.15
"1836",8.14
"1837",8.14
"1838",8.12
"1839",8.1
"1840",8.08
"1841",8.07
"1842",8.06
"1843",8.05
"1844",8.05
"1845",8.05
"1846",8.04
"1847",8.04
"1848",8.03
"1849",8.02
"1850",8
"1851",7.99
"1852",7.98
"1853",7.98
"1854",7.97
"1855",7.96
"1856",7.96
"1857",7.95
"1858",7.94
"1859",7.92
"1860",7.91
"1861",7.9
"1862",7.89
"1863",7.88
"1864",7.87
"1865",7.86
"1866",NA
"1867",NA
"1868",7.82
"1869",7.81
"1870",7.8
"1871",7.79
"1872",7.78
"1873",7.76
"1874",7.75
"1875",7.73
"1876",7.72
"1877",7.71
"1878",7.7
"1879",7.69
"1880",7.68
"1881",7.67
